GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,name,n_commhlthcntr,r_commhlthcntr_100k,i_gini
48277,2416725434.57712,38015,49080,6558,2825,13.361858190709047,5.7559087204563975,33.46109233950275,16.7139101142059,6.7900435701652215,2.6452527161076995,587,82.41218373863916,16646,8276,16.620810154037716,26990,5762,17.592818759159744,county2010,1,2.037489812550937,0.448
48099,2736985005.04002,47374,63944,9027,8712,14.11703990992118,13.624421368697611,44.59968950986915,13.214892305842389,6.540179833738619,2.4997591754166266,821,75.50433066549719,30490,5684,7.539661484586406,37594,5333,12.423416497775293,county2010,0,0,0.382
48165,3892396074.9742,46393,17439,297,6369,1.703079305006021,36.52158954068467,22.868355333571174,17.959821965596053,4.576867909766593,9.55497382198953,501,84.53538042468891,7912,1577,8.998060025105557,5398,3870,41.75658178679327,county2010,0,0,0.511
48259,1717244518.94453,66655,32891,153,6228,0.4651728436350369,18.935271046790916,24.474914797495444,7.082603335279995,4.3544303797468356,2.6627955205309,891,84.14074288099135,10332,5584,16.71355881472613,19793,1925,8.863615434202044,county2010,1,3.0403453832355356,0.477
48347,2541255594.66441,33189,59380,10045,10489,16.916470191983834,17.66419669922533,41.469343279829005,24.59754316639464,7.271644556191484,4.0594402564769085,641,78.29243222407813,28045,7622,11.812658855619615,28630,6921,19.467806812747884,county2010,4,6.736274840013473,0.485
48331,2646376472.97863,39035,24352,2371,5408,9.736366622864653,22.207621550591327,28.273809523809522,17.605259933842447,5.604122572927211,3.5509138381201044,617,85.8383270147976,8325,4305,17.389021286908754,13461,3065,18.546532736294324,county2010,5,20.532194480946124,0.462
48209,1760992839.88037,56353,150090,4764,50382,3.1740955426743955,33.56785928442934,34.52439134763327,16.40244474430486,6.481554108818992,2.7496582737375936,807,75.62497842521316,66672,13285,8.456020419204746,73350,9897,11.88871671051209,county2010,3,1.998800719568259,0.459
48489,1561054743.97797,22881,18880,113,16662,0.5985169491525424,88.25211864406779,23.681471200555173,43.379867744305656,7.3510773130545,10.355515041020967,585,91.82904710970561,8662,2587,11.687900966838349,7498,5570,42.623201714110806,county2010,1,5.296610169491525,0.545
34017,124913624.505306,55275,624888,80739,264360,12.920555363521142,42.30518108845105,67.91756108051956,15.141250284451091,9.073404031740441,7.080420315825783,1071,85.78213656818626,194811,66066,10.416134555533484,344370,84440,19.69170495091066,county2010,11,1.7603154485283763,0.488
34011,1304128802.85179,50651,144787,25202,38787,17.406258849206075,26.78900730037918,33.33076582388169,15.548359478568273,12.111784291250478,3.4353172651254305,869,87.22242541407597,52673,19795,12.616476946806205,78072,24961,24.226218784273,county2010,18,12.432055364086555,0.433
23019,9212683978.6551,42658,146605,701,1076,0.4781555881450155,0.7339449541284404,31.739351395991488,15.661904794657167,6.325267444611878,1.10786423043576,669,82.9109029985394,50677,22253,14.457228614307153,91596,10705,10.464218336086645,county2010,57,38.87998362948058,0.436
50009,1749003014.90494,37734,6290,9,44,0.14308426073131955,0.699523052464229,19.801277501774308,16.876772770248976,8.287122612446087,0.844475721323012,581,91.7222751827137,1596,1220,19.34665398033619,3879,807,17.221510883482715,county2010,3,47.69475357710652,0.408
50011,1792224368.70615,53623,47217,140,409,0.29650337802062815,0.8662134400745494,25.301139739642416,10.462385791136539,6.206975240558323,1.3959528189589872,822,88.14963060742191,15211,5808,12.164369790139489,28074,3889,12.167193317273098,county2010,11,23.29669398733507,0.386
56001,11159618190.6674,42890,34051,323,2792,0.9485771342985522,8.199465507620921,50.073290421260594,21.51202324287569,3.6183894807563104,0.8498389418134467,646,71.10777145169214,16517,3166,8.722003360974131,17289,1251,6.747572815533981,county2010,1,2.9367713136178084,0.494
56015,5781281275.84909,42590,12179,36,1069,0.295590770999261,8.777403727728057,29.58011673884391,13.085204039055329,3.095379146919431,2.6903262736119062,550,82.964305413285,4037,2500,18.86934863008529,7997,889,10.004501462975467,county2010,0,0,0.417
56045,6216030038.43163,53853,6895,6,147,0.08701957940536621,2.1319796954314723,22.244289970208538,7.937674555343231,2.293094359515024,0.8395221181788828,605,84.07953082534686,2116,1149,15.940621531631521,4523,441,8.883964544721998,county2010,0,0,0.391
56017,5196554991.21027,42469,4726,8,93,0.16927634363097757,1.9678374947101143,30.11441647597254,9.133689839572192,1.6372253339077985,0.2726033621081327,493,73.08435286542176,1277,1088,22.61014131338321,3083,415,11.863922241280731,county2010,0,0,0.402
56039,10920154358.6892,70271,21023,34,3041,0.16172763164153547,14.465109641820863,43.35227905940042,8.24271003753248,3.9776951672862455,4.002677376171352,915,78.05564997814791,5775,2098,9.852540621771391,14167,734,4.925843903093752,county2010,0,0,0.485
56003,8181620535.0032,48270,11485,19,866,0.1654331737048324,7.540269917283413,25.147993860995392,8.891832229580574,4.650748396293657,1.8693644160985265,526,87.8688814278141,3830,2108,18.06650668495029,6918,818,10.573940020682523,county2010,2,17.414018284719198,0.426
56027,6806350660.95983,45813,2270,8,20,0.3524229074889868,0.8810572687224669,27.970065481758656,11.529521152952116,2.4834437086092715,0.3194888178913738,473,81.34266886326195,615,513,20.652173913043477,1596,156,8.904109589041095,county2010,0,0,0.412
56033,6545025354.06408,48141,28107,44,797,0.15654463300957058,2.835592557014267,31.221682847896442,8.488130244567166,2.951354880835782,1.6924088070982584,670,86.17526325182938,8798,4548,15.620277510647067,18387,1456,7.337600161265938,county2010,2,7.115665136798662,0.417
56043,5808575779.75394,48379,8393,11,1035,0.1310615989515072,12.331704992255451,26.689576174112258,5.621994821846875,4.39459830624857,0.7649308620182407,504,85.73702252693438,2686,1508,17.672565334583382,4967,579,10.439956725567978,county2010,0,0,0.455
56005,12449270571.066,76576,45711,108,3309,0.23626698168930893,7.238957800091882,26.65385511297461,6.889148191365227,3.5025995856299597,3.2982106116341416,795,83.75358705367644,17500,2616,5.670561203476904,24342,2420,9.04267244600553,county2010,0,0,0.351
56025,13922899073.9827,50936,73805,616,4225,0.8346318000135492,5.7245444075604635,29.749150770838778,8.36272040302267,4.456426332288402,0.9021184579518194,648,80.9946640561446,25283,9392,12.447978793903248,44632,3916,8.066243717557882,county2010,6,8.129530519612493,0.447
50005,1703011612.28668,42706,29882,69,212,0.23090823907368985,0.709457198313366,26.44786106906716,13.462893968381834,6.62675845555223,1.7248231460138304,601,87.05490094522854,9825,4793,15.348896788035994,18862,2463,11.549824150058617,county2010,6,20.07897731075564,0.439
56031,5467056485.9366,42947,8564,21,484,0.24521251751517983,5.651564689397478,24.491922876498176,10.281460804838334,4.362341419986646,1.6590848274016592,557,86.95652173913044,2300,1797,20.733817930079613,5527,682,10.98405540344661,county2010,0,0,0.406
56009,11046455524.2175,54599,13730,43,724,0.31318281136198106,5.2731245447924255,28.027498677948177,7.705053852526926,4.241101868266739,1.509705248023005,637,81.63991520290733,4538,1776,12.838863587074387,8301,723,8.011968085106384,county2010,0,0,0.403
56011,7421068444.97702,49890,7049,16,106,0.22698255071641368,1.5037593984962405,20.677850051352276,7.819053325344518,1.6217870257037943,2.094618996027447,612,91.56446305713432,2144,1150,16.236058167443172,4176,369,8.118811881188119,county2010,0,0,0.349
50001,2092084861.79236,55800,33969,72,437,0.21195796167093525,1.2864670729194265,24.29707469468901,11.26660002855919,5.594104416901947,1.3636363636363635,831,86.57492271073295,12296,5102,13.856223350805246,21735,2478,10.23417172593235,county2010,3,8.83158173628897,0.404
56019,10812157131.7283,45638,8498,14,226,0.16474464579901152,2.659449282184043,28.97937599153887,8.162518301610541,2.6917900403768504,2.3586169927633343,642,82.23900596905835,2396,1588,18.531917376590034,5639,325,5.449362843729041,county2010,0,0,0.44
56021,6960760997.14947,52824,90094,2082,10566,2.3109197060847557,11.727751015605923,32.04971258249947,9.608683233361896,4.780296443087376,1.296451522771724,668,79.87049133768815,31317,11505,12.541149796158626,53365,4865,8.354799931306886,county2010,9,9.989566452815948,0.415
50021,2446970561.09403,47027,59324,181,428,0.3051041736902434,0.7214618029802441,30.160868226600986,11.787595182986147,7.678832116788321,0.7460708199204696,727,86.05931105931106,17919,10257,16.639628824502775,38870,4770,10.930339138405133,county2010,11,18.542242599959543,0.424
50025,2066986649.9849,46714,43049,302,540,0.7015261678552347,1.2543845385490953,31.964748574390878,11.128238163162012,6.326189148275038,0.8109634039932249,731,87.255523361101055,12471,7167,16.100914339631117,28783,2752,8.726811479308704,county2010,2,4.645868661292945,0.446
56029,18045354021.6081,46637,27263,32,1111,0.11737519715365147,4.075120126178337,29.137568363483386,8.971808251060475,4.04719530683541,1.2604326349855222,652,77.929494454003,8406,4942,17.521716007800034,17841,1436,7.449291902266951,county2010,6,22.00784946630965,0.435
50027,2529859356.58892,50893,55772,221,526,0.39625618589973466,0.9431255827296852,27.69765280976043,9.730696966985775,5.5435309319980615,1.2618932430253185,839,86.33152270387333,14890,10091,17.806599611787544,38012,3495,8.420266461078855,county2010,13,23.309187405866744,0.445
50023,1801123236.15654,55313,57124,268,703,0.46915482109096,1.230656116518451,29.915691053662048,10.51052111283717,5.437712410641041,1.4865358840014622,780,87.39451566346888,17738,8617,14.47408203715524,38032,3147,7.642244833531654,county2010,8,14.004621525103284,0.418
50013,504198440.550722,57436,6970,13,58,0.18651362984218078,0.8321377331420373,18.74569262577533,6.423709585933069,5.504140282513395,0.7149821254468638,787,90.37037037037037,1850,979,14.045911047345768,4765,411,7.940494590417311,county2010,2,28.694404591104735,0.393
50015,1200939620.0155,52232,23781,101,232,0.42470880114377024,0.9755687313401455,28.819652486518876,12.012889366272825,5.13229430953244,1.971967133881102,867,87.79414254274589,7816,3264,13.33605720122574,15027,1279,7.843738501165215,county2010,6,25.230225810521006,0.433
29099,1720488986.89149,56756,216750,1453,2714,0.6703575547866205,1.2521337946943483,18.193390452876375,9.508066772358482,7.50049390563396,1.401046414345117,670,88.38671211139592,73156,24394,11.152409558685704,122012,20680,14.492753623188406,county2010,15,6.920415224913495,0.378
29079,1134483744.79944,35239,9911,20,125,0.20179598425991324,1.2612249016244577,30.304471931493815,13.319939728779508,8.167770419426049,2.324489316741019,436,82.6995819231535,3418,2100,20.46584153591268,5746,1122,16.336633663366335,county2010,0,0,0.397
29510,171026231.929481,33652,307316,151417,10037,49.27078316781424,3.266019341654844,54.64848617104402,26.01906411918145,12.641654812707444,2.5228034947557303,658,77.6376278222777,106782,35175,11.016492636880116,169115,40795,19.43451955600019,county2010,28,9.1111429278007,0.487
29093,1429840481.76411,29803,10354,129,91,1.2458953061618698,0.878887386517288,26.45043398812243,21.579412631372165,10.127531882970743,2.7991602519244227,466,85.5167187648006,3228,1899,17.86453433678269,5556,1834,24.817320703653586,county2010,4,38.6324125941665,0.443
29185,1818304439.71943,32217,9598,28,109,0.29172744321733696,1.1356532610960617,21.14876231675078,16.616564735150824,5.456907752273712,2.4768518518518516,431,87.84228947910233,2601,2295,23.406425293217747,5937,1226,17.11573363116013,county2010,1,10.418837257762034,0.41
29037,1819435257.64158,60097,98434,3473,3350,3.5282524331023835,3.4032956092407094,22.748317631224765,7.18701780184957,5.375300783978887,1.3983900656611445,863,84.68233607876944,33974,13490,13.56078730975693,58433,5388,8.442362231867254,county2010,4,4.063636548347116,0.368
29229,1769313249.97914,29636,18620,59,157,0.31686358754027927,0.8431793770139635,29.217228963861846,24.668189730200176,10.277091192923116,2.2803040405387387,440,82.96733016010384,6347,3291,17.491363273983524,9486,2941,23.666210670314637,county2010,2,10.741138560687434,0.461
29153,1956042381.78128,31960,9600,4,92,0.041666666666666664,0.9583333333333334,19.742489270386265,16.478625401097194,4.720327421555252,1.286579212916246,475,95.91582875505338,2550,2279,23.4392677157256,5634,1527,21.32383745286971,county2010,1,10.416666666666666,0.401
29083,1896724668.88866,35706,22039,218,281,0.989155587821589,1.2750124778801215,26.87931951089846,16.391209589538686,8.752571535440435,1.0677661486415055,515,84.30991642195617,6573,4345,19.508800287356323,13235,2569,16.255378385218933,county2010,3,13.612232859930124,0.442
17009,795657614.932402,38696,4827,7,32,0.145017609281127,0.6629376424280091,23.249166269652218,11.9844526020298,5.997600959616154,0.4675081813931744,469,73.41438406327816,1895,859,12.382874441401182,3828,1235,24.392652577523208,county2010,0,0,0.469
17033,1154664969.70837,41434,18322,112,170,0.6112869774042136,0.9278463049885384,21.24178796856885,16.90425587061324,13.671230216525876,1.8544570916997059,525,83.80923139903797,5782,3336,16.834031387192816,11763,1830,13.462811741337454,county2010,0,0,0.406
17085,1602498735.13312,50279,22511,61,499,0.2709786326684732,2.2166940606814447,20.639803137496155,8.391327623126339,5.27205408886027,0.35996400359964004,617,89.83081032947462,6112,4832,21.306993562042507,14761,1814,10.94419306184012,county2010,0,0,0.408
17065,1128952401.16271,35032,8340,11,85,0.13189448441247004,1.0191846522781776,20.55030094582975,14.47867298578199,7.83117213323163,1.8270054239223523,353,88.70717440611197,2519,1671,19.75877970911671,4758,1127,19.15038232795242,county2010,0,0,0.458
17109,1528570850.99571,33702,28576,1146,532,4.010358342665174,1.8617021276595744,41.548594623573564,23.674530930707785,9.00111124830226,1.129768629575176,652,71.28953771289538,14599,4644,14.240156997424261,16387,1588,8.834492350486787,county2010,0,0,0.462
17135,1838052604.47876,40864,27685,87,321,0.31424959364276683,1.1594726386129672,21.85890834191555,14.04649113143109,7.0872502937720325,0.7693622841511369,562,87.84325516135499,8818,5199,17.270130215253786,17806,3524,16.52133145804032,county2010,2,7.224128589488893,0.444
17041,1080605231.49514,46941,19812,28,1135,0.1413284877851807,5.728851201292146,23.3419689119171,10.176314716673462,5.364134690681285,2.3243528790279977,609,86.90295101916641,6750,3154,15.785785785785786,10652,2379,18.256465351853272,county2010,0,0,0.381
17181,1093358087.87846,39760,17242,62,780,0.3595870548660248,4.523837141862893,23.9430724152365,21.096611721611723,8.46622585245689,0.7363353157745681,488,89.85800078576641,5325,3235,18.165992812219226,9970,2634,20.898127578546493,county2010,1,5.799791207516529,0.437
17115,1517383041.66027,44337,106709,16798,1671,15.741877442390052,1.565941017158815,30.029440628066734,15.731060146799601,8.260141421659844,1.0145282221282845,595,83.43365228050276,35636,18142,16.37837642640474,65179,9794,13.063369479679352,county2010,7,6.559896541060267,0.452
17201,1344852165.25718,47198,290581,34789,29400,11.972221170689068,10.11766082434846,31.303625076839158,15.896760326567403,10.079630900017486,1.7098500880266037,675,86.43258107926718,98760,40715,13.789261208537386,164215,30389,15.615814680068242,county2010,10,3.4413812327715854,0.441
17133,1030907967.45654,68253,32614,49,299,0.150242227264365,0.9167842031029619,18.341409166732863,4.494732248612929,4.515908313376668,1.1459930594786538,730,89.6462359883848,10414,4658,14.133567982522681,20084,1982,8.982144475663917,county2010,0,0,0.386
17129,817029945.848711,56230,12551,59,85,0.47008206517408974,0.677236873555892,20.44747081712062,7.698450726720971,3.483814777181013,1.6416139240506329,599,88.542329726289,3903,1978,15.568673750491932,7941,853,9.699795314987492,county2010,0,0,0.377
17083,976757073.345401,53470,22137,68,146,0.307178027736369,0.6595292948457334,22.281377435432713,8.466185220511424,5.223309230114845,1.0897287271041038,580,88.71353843425835,7498,3605,15.684141831629324,13285,1967,12.896669289273538,county2010,0,0,0.385
17171,654673948.362592,49462,5312,9,20,0.1694277108433735,0.37650602409638556,22.58355916892502,9.072164948453608,5.197505197505198,0.18691588785046728,459,93.4183386461654,1636,966,18.03921568627451,3271,433,11.690064794816415,county2010,0,0,0.456
17131,1472910329.15981,50909,16249,23,191,0.14154717213366977,1.1754569511969968,19.512919512919513,9.329877823028507,6.177692912501404,1.1658408627222385,582,88.73480359215591,4864,3001,18.260922477789947,10275,1307,11.284752201692282,county2010,1,6.154224875376946,0.383
17047,576842947.739563,40430,6669,16,45,0.2399160293897136,0.6747638326585695,18.908450704225352,12.204665161775772,7.155272305909618,1.0760401721664274,461,92.7822701407607,2021,1191,17.72057729504538,4133,512,11.022604951560819,county2010,1,14.9947518368571,0.414
17035,898734443.708006,42101,10931,13,42,0.11892781996157717,0.3842283414143262,18.003198537811286,12.463636363636363,9.059593523940752,1.2464046021093,518,87.57124471410187,3485,1838,16.63649529326575,6594,891,11.90380761523046,county2010,1,9.148293843198244,0.418
17197,2199485240.38427,75906,669013,72916,97851,10.899040825813548,14.62617318348074,16.794669176403737,6.588120394480429,7.824157346746774,2.0055874804097487,890,89.63021775829193,251539,62814,9.270618100242045,375988,41963,10.040172173293042,county2010,10,1.4947392651562825,0.384
06059,2065996328.33349,74344,2970996,49556,966651,1.6679928212626338,32.53626056716333,40.740908619322894,10.147734684696388,7.355265048125269,9.129174822219943,1423,84.62317271805308,1041945,349677,11.616280738494574,1608460,321534,16.659844538376802,county2010,131,4.4092957378603,0.455
06103,7671997074.78312,38137,62621,343,12986,0.5477395761805145,20.737452292361986,35.35995287583624,20.256204963971175,11.27450980392157,5.746490854955338,770,82.12171826098236,21476,10071,15.869089075524322,33069,8108,19.690603977948854,county2010,5,7.984541926829658,0.453
06011,2994954047.68912,48016,21194,188,11501,0.887043502878173,54.26535812022271,38.80385487528344,14.960516178736517,14.14839291078402,7.946069994262765,830,82.57742832486336,8326,2495,11.648536346234652,9150,3824,29.474333281948514,county2010,2,9.436633009342266,0.429
06083,7121924210.05203,60078,406113,7436,171149,1.8310174754317148,42.1431965979912,47.3434949051399,14.344806582389712,7.390088609269021,8.094898901920406,1265,78.62774469328852,161314,54398,12.83289493860508,204911,50811,19.869624044861215,county2010,55,13.543028664435761,0.475
06051,8111534557.5542,55087,13980,28,3641,0.20028612303290416,26.044349070100143,44.03606102635229,12.011838590918934,6.394830659536542,5.262161650577323,1029,74.28302433371958,4429,1377,9.695817490494296,8128,1169,12.573948585565237,county2010,0,0,0.401
06053,8585252815.3083,59271,396355,9857,218990,2.4869119854675734,55.25097450517844,49.1234338526035,13.934287342688581,9.893494986254227,10.889623328505238,1123,82.71413340241935,157266,44422,10.702626386255382,178276,73945,29.317542948446004,county2010,28,7.06437410906889,0.45
49003,17428788097.0055,55135,49636,71,3616,0.14304134096220486,7.2850350552018694,21.509527961140865,8.62156021206766,4.484974656046343,2.1714066102997696,593,86.19618943010434,21066,5563,11.131565782891446,25185,2363,8.57775519093945,county2010,3,6.044000322346684,0.352
06061,3891334414.221,74447,344625,4724,39601,1.370765324628219,11.491040986579616,28.95639651051445,6.599585322570044,6.883920302073191,1.6964375585545826,1151,84.48204928001923,111675,53562,15.372296459567433,210950,15909,7.012725966349142,county2010,5,1.4508523757707654,0.422
06005,1569404036.27399,54758,33540,119,2827,0.35480023852116876,8.428741800834825,25.300295147230422,7.992712526813787,11.408607469700717,1.474685694869181,1059,84.53881710263683,8903,7865,20.647922081331547,25530,3667,12.55950953865123,county2010,1,2.9815146094215863,0.399
06009,2685629883.39063,54971,45085,294,4069,0.6521015858933127,9.02517467006765,23.117653288149953,8.304719140693784,7.641910955956195,1.601574970735341,948,90.7669739233245,11777,9565,20.986002018517706,30733,3138,9.26456260517847,county2010,0,0,0.412
06025,11607519684.1924,38685,163844,2636,131749,1.6088474402480408,80.41124484265521,44.092741114684685,21.403139769142076,14.648096014224329,9.567901234567902,682,84.44473947835323,70138,18152,10.4006233956729,61937,37487,37.70417605407145,county2010,8,4.882693293620761,0.469
37069,1280745770.22177,43710,58979,15347,4447,26.021126163549738,7.53997185438885,26.034834730486907,15.025988899656419,9.780473515525381,3.2549967054689217,636,87.49395258829222,19809,7678,12.665995809894588,31431,7810,19.902652837593333,county2010,1,1.6955187439597146,0.414
37031,1321331609.99529,46155,65482,3800,1971,5.803121468495159,3.0099874774747257,28.638725320401804,12.226700487076142,8.310414922874566,0.8067896060352053,699,83.75528081510934,17329,12659,19.044968331101717,41940,5917,12.363917504231356,county2010,1,1.5271372285513576,0.433
37057,1468569933.75312,44249,161187,14018,9854,8.696731125959289,6.1133962416323895,27.409129659769043,14.529936112724426,9.310030948479884,1.8361143849637118,620,87.14930190709292,51053,23388,14.359213644568328,86805,22959,20.91669399803214,county2010,6,3.722384559548847,0.423
42021,1796500540.119,39574,135587,3688,1256,2.7200247811368348,0.9263424959620022,26.391857506361323,13.689233957472892,7.508421005772284,0.5510016666099793,509,88.75093242612047,41640,27071,18.841305966773152,89753,12726,12.418153963251008,county2010,3,2.2126015030939543,0.424
37163,2451671275.49849,35740,62344,16835,10097,27.003400487617093,16.195624278198384,30.481149760466568,20.42144606263694,9.318808242551516,3.2210588284765147,540,87.2296634561271,21391,9044,14.25801264366004,31287,10329,24.819780853517877,county2010,13,20.852046708584627,0.457
37101,2060346252.31631,49745,167107,24972,20652,14.943718695207263,12.358548714296829,26.79901145229288,15.058996401816048,7.756092262012529,2.2506895909837037,745,87.89486985089714,59481,17259,10.219803645235022,84725,19625,18.806899856252993,county2010,7,4.188932839438205,0.406
37027,1228465530.30976,37261,82061,3971,3464,4.8390831210928456,4.221250045697713,27.971127351144126,16.15832507433102,10.49033950461585,1.4410787321063394,569,87.98463924377815,25201,12816,15.43557070421178,42507,14450,25.370015976965078,county2010,4,4.874422685563179,0.446
42003,1928303131.62486,47961,1188294,154679,15250,13.016896491945596,1.283352436349927,35.314817589332534,12.305634734014982,6.7957951534662815,0.7537741317727276,688,86.59188153347527,365276,205059,16.762115113606267,784696,71645,8.36641010999123,county2010,36,3.0295532923670403,0.483
37153,1242982428.46505,30439,45479,13650,2516,30.013852547329538,5.532223663668946,34.335322843190454,25.210508958997472,12.285182229316307,2.5481773856512655,493,89.63434576892048,15641,6691,14.346362486331182,22995,7712,25.114794672224573,county2010,3,6.596451109303195,0.484
37123,1299640864.46313,33861,26705,4821,3830,18.052799101291892,14.341883542407789,26.87784522003035,23.153285773600572,11.159420289855072,2.7910281132649954,506,90.45275951970036,8882,4364,15.698971149003526,13422,5200,27.92396090645473,county2010,1,3.744617112900206,0.492
37179,1656366511.5167,63386,199242,23429,19856,11.759066863412333,9.965770269320725,18.734527879287988,8.545052989497433,7.260390683542225,2.195474975241868,787,87.85188969422182,75533,19466,9.670528386622419,102758,16243,13.64946513054512,county2010,1,0.5019022093735257,0.437
37051,1705163248.6696,43834,309274,115941,26278,37.48811733285048,8.496672853198135,44.15875064321945,16.604712120856615,8.869346733668342,2.007484379128982,784,74.08488141232897,126037,30200,9.454310946652015,165345,21924,11.707223299104497,county2010,6,1.9400272897172086,0.433
42001,1351424269.35262,56529,97414,1347,5354,1.3827581251154866,5.496129919724065,22.742219766921842,7.5827667215167605,4.909485351758336,1.7192350838746706,728,86.53145603982057,32297,15954,15.732641730846982,57585,10386,15.280045901928764,county2010,3,3.0796394768719075,0.388
42061,2303188802.25617,41700,41343,398,242,0.9626780833514742,0.5853469753041627,23.98148148148148,11.375557625373792,6.673546611627107,0.8473571936477838,492,86.42802070712634,13699,7458,16.243765382353583,27422,4637,14.463957079135344,county2010,12,29.025469849793193,0.417
37023,1334039321.36034,37139,87560,4687,4220,5.352900867976245,4.819552306989493,27.739917327672885,17.330032591044844,10.674131522188059,2.06661316211878,565,87.67556101373228,28434,14673,16.13978352692714,46364,15516,25.074337427278603,county2010,5,5.710370031978072,0.434
37097,1545970569.47677,48962,158145,18882,9984,11.93967561415157,6.313193588162762,26.921506166789182,12.426805039995818,8.65971515768057,1.361928076405889,712,85.9519589826762,53009,20445,12.823246799676362,87072,15976,15.503454700721994,county2010,10,6.32331088557969,0.46
37063,771470562.78564,49894,257466,97256,34653,37.77430806397738,13.459252872223905,45.77038446062114,16.132622361372697,8.166515657738264,2.66347278067699,792,76.34241581760054,92504,26117,9.760190143766327,146000,23113,13.667192941997362,county2010,11,4.27240878407246,0.457
42039,2687149914.04013,38924,84890,876,460,1.031923665920603,0.5418777241135587,26.298960831334934,15.819908645927034,8.405300597149859,1.3763537906137184,553,86.39177124234779,28232,14712,16.57410015208697,51879,8576,14.185758001819535,county2010,1,1.1779950524207798,0.426
42045,479214385.321386,61876,535924,104814,12800,19.55762384218658,2.388398354990633,29.462386200287494,9.445003353454057,7.301887249557865,1.0743577577441876,902,88.8591236282822,189272,79726,14.262789836469706,332341,34798,9.478154050645669,county2010,5,0.932968107418216,0.461
37079,689971291.450215,41488,19042,6765,2707,35.526730385463715,14.215943703392501,30.520990017776562,18.418565578074137,11.927461139896373,2.991026919242273,607,85.7218992248062,6787,2665,12.475423649471024,10670,3779,26.154059104436293,county2010,9,47.26394286314463,0.399
42035,2323047647.91341,39354,36615,276,235,0.7537894305612454,0.6418134644271474,29.08058874001716,15.46211490424646,7.289493907124822,0.8859430371439821,614,82.19809829779517,14125,6350,16.183291707018707,21507,3632,14.447670949520665,county2010,1,2.7311211252219034,0.404
37143,640366722.494043,43041,13369,3325,199,24.870970154835813,1.4885182137781434,24.294390853876386,17.997853748275332,8.661554548623213,0.9153745563235569,761,90.73903002309468,3704,2887,21.459897420649668,8011,1381,14.704003407155026,county2010,0,0,0.448
37083,1893746389.20564,30439,53275,28193,986,52.919755983106526,1.8507742843735335,35.967228038233955,23.846239595719382,12.854513511252405,1.4821676702176934,586,87.98679262588279,17196,8836,16.15622314457589,27456,9980,26.658831071695694,county2010,13,24.401689347724073,0.47
37037,1838454621.90962,56038,62727,8357,7911,13.322811548456007,12.611793964321585,22.634939059779455,12.224066390041493,6.660194174757281,2.452064155645777,728,88.91796694976628,17825,11631,18.315093299740177,36951,7153,16.218483584255395,county2010,4,6.3768393195912445,0.459
37171,1389020085.14472,37294,72803,2728,6701,3.7470983338598685,9.204291031962969,27.304940830380424,16.852970030259904,8.219791287804606,2.457192935148982,526,90.71186908789616,22707,12250,16.627529759884897,37868,12948,25.4801637279597,county2010,1,1.3735697704764913,0.445
42073,939428289.716168,42570,88869,3279,691,3.6897005705026498,0.7775489765835105,24.670042557776224,12.684332701602504,7.686178084374929,0.9702899937136141,597,91.02953353574385,26816,17128,18.799666330069808,55405,8657,13.51347132465424,county2010,3,3.3757553252540258,0.418
42093,342734158.708848,45255,17424,141,244,0.809228650137741,1.4003673094582185,28.134722034356823,10.962521773332584,6.164150300828698,1.5595075239398084,619,88.59389815382899,5175,3395,18.58542727322494,11235,1610,12.534059945504087,county2010,0,0,0.451
37155,2463044662.77798,29667,130063,30880,10140,23.742340250493992,7.796221830958843,34.712586203304376,30.23243163432621,9.182054106532739,4.673737192162502,539,86.59676721473606,50832,15078,11.238149186095045,56135,25586,31.30896587168537,county2010,11,8.457439856069751,0.483
37121,575202040.532095,32743,15375,36,586,0.23414634146341465,3.8113821138211383,23.24607329842932,16.792660076242164,9.705637322965844,1.3065179095713446,462,90.79014879425347,4110,3260,20.925604981064254,8816,2712,23.52532963219986,county2010,3,19.51219512195122,0.437
42117,2944727782.88773,40338,40030,163,253,0.4071946040469648,0.632025980514614,25.402044598553235,15.758196209643186,8.11572700296736,1.3560703061343267,582,87.86715580282306,13371,7562,18.012910602415378,24629,3662,12.944045809621434,county2010,10,24.98126405196103,0.411
42009,2633772472.99439,40249,49211,176,329,0.3576436162646563,0.6685497144947268,21.504472890821923,13.477988311662049,6.812360571759068,1.0144126952242254,540,91.24437963300522,14216,9476,19.042642980587598,29687,5704,16.11709191602385,county2010,4,8.1282640060149145,0.408
37013,2154185968.03622,40653,47256,12150,2984,25.711020822752666,6.314542068732013,28.910285341758186,17.190043698055007,10.705255553548854,1.9293085398075678,584,87.15161649944258,13920,8782,18.38815720597165,27059,6151,18.52152965974104,county2010,2,4.232266802099204,0.463
42089,1598421500.09356,56733,166052,22109,20368,13.314503890347602,12.266037144990726,21.400861010623494,10.367821561701167,10.182346109175377,1.2150607530376518,936,89.44638656068929,58257,21701,12.777169369178413,97460,12461,11.336323359503643,county2010,0,0,0.4
