geoid,2000_2006,2007_2024,2010_2015
390950071011,1,6,0
390950071012,1,0,0
390950071013,1,2,0
390950071021,0,2,0
390950071022,0,3,0
390950071023,1,0,0
390950071024,0,3,0
390950072021,2,6,0
390950072022,0,1,0
390950072023,1,6,0
390950072031,0,2,0
390950072032,,0,0
390950072033,1,2,0
390950072041,0,1,0
390950072042,0,5,0
390950072043,1,2,0
390950072051,3,4,0
390950072052,0,0,
390950072053,1,2,0
390950072054,0,4,0
390950073011,0,3,1
390950073012,0,2,1
390950073013,0,1,
390950073021,0,5,0
390950073022,0,3,0
390950073023,1,1,
390950073031,1,5,1
390950073032,,2,0
390950074001,1,2,
390950074002,0,3,0
390950074003,1,3,1
390950074004,0,5,0
390950075001,0,6,0
390950075002,1,2,1
390950075003,0,4,0
390950075004,0,,
390950076001,1,2,0
390950076004,3,2,2
390950077001,2,4,0
390950077002,3,1,0
390950077003,1,1,0
390950077004,1,1,0
390950078002,1,0,
390950078004,0,4,2
390950078005,0,0,0
390950079012,0,1,0
390950079021,3,1,
390950079022,0,1,0
390950079023,2,0,0
390950079024,0,0,0
390950079026,0,1,0
390950080001,2,0,0
390950080002,1,1,0
390950080003,1,0,0
390950081001,0,2,0
390950081002,1,1,0
390950081003,1,1,0
390950082011,,0,
390950082012,0,0,0
390950082013,1,0,0
390950082021,1,7,0
390950082022,3,8,1
390950082023,0,3,0
390950082024,0,0,
390950082031,2,7,0
390950082032,0,0,0
390950082033,0,0,0
390950083011,3,2,1
390950083012,2,8,0
390950083013,1,,
390950083014,0,1,0
390950083021,3,3,0
390950083022,0,,
390950084002,0,2,0
390950084003,0,0,
390950084004,0,1,0
390950085001,1,7,0
390950085002,1,3,1
390950085003,0,2,0
390950085004,0,0,0
390950086001,1,5,1
390950086002,0,2,0
390950086003,1,5,0
390950086004,1,3,1
390950087001,1,1,0
390950087002,1,1,0
390950087003,0,1,0
390950087004,0,3,0
390950087005,,2,0
390950088001,0,0,0
390950088002,0,3,0
390950088003,0,2,0
390950088005,0,1,0
390950089011,0,1,0
390950089012,0,1,0
390950089013,,0,0
390950089021,0,1,0
390950089022,1,4,2
390950089023,0,2,1
390950089024,1,5,2
390950090001,0,1,1
390950090002,0,0,0
390950090004,2,3,0
390950091011,,0,0
390950091012,2,8,2
390950091021,0,1,0
390950091022,4,15,0
390950092011,0,1,
390950092013,0,2,0
390950092021,1,0,0
390950092022,2,5,0
390950092023,1,2,0
390950092024,1,5,0
390950093001,0,1,0
390950094001,1,0,0
390950094002,0,5,0
390950095001,2,6,1
390950095002,1,0,0
390950096001,2,0,0
390950097002,1,0,0
390950098001,2,5,1
390950099001,0,1,1
390950099002,0,0,0
390950099003,1,12,2
390950100011,0,2,0
390950100012,3,1,0
390950100013,1,,
390950100021,1,1,0
390950100022,1,11,1
390950100023,0,0,0
390950101001,0,2,0
390950101002,,0,
390950101003,0,1,0
390950101005,0,2,0
390950102001,,0,
390950102002,0,1,0
390950103001,2,5,0
390950103002,0,1,0
390950103003,0,2,0
390950104001,0,2,0
390970401011,4,4,0
390970401012,0,2,0
390970401021,2,7,1
390970401022,2,4,1
390970402011,0,2,1
390970402012,1,,
390970402021,1,1,0
390970402022,0,3,0
390970404001,0,2,1
390970404002,,3,1
390970405001,0,0,0
390970405002,0,1,0
390970405003,0,0,0
390970405004,0,1,0
390970406001,0,2,0
390970406002,0,2,0
390970407001,2,3,0
390970407002,0,3,0
390970411001,0,1,1
390970411002,0,5,0
390970411003,1,1,0
390970411004,1,0,0
390970412001,2,2,1
390970412002,1,6,1
390970412003,0,4,0
390970413001,1,8,1
390970413002,1,5,2
390998003001,3,3,0
390998003002,1,3,0
390998004001,2,6,1
390998005001,0,1,0
390998005002,,2,0
390998005003,5,11,0
390998006001,2,4,1
390998006002,1,6,0
390998010001,0,8,2
390998010002,0,1,1
390998010003,0,1,1
390998011001,1,2,0
390998011002,1,,
390998011003,0,1,
390998012001,0,2,0
390998013001,,1,0
390998013003,0,,
390998014001,1,2,0
390998015002,1,3,0
390998016003,,1,1
390998016004,0,1,0
390998016005,1,3,0
390998017001,1,8,2
390998017002,0,3,0
390998021001,1,4,0
390998021002,3,5,1
390998023001,2,7,1
390998023002,0,4,1
390998024001,0,3,1
390998024002,2,3,1
390998024003,2,3,1
390998024004,2,11,3
390998025001,1,5,1
390998025002,0,1,0
390998026001,0,2,
390998026002,0,0,0
390998027011,1,3,0
390998027012,0,6,2
390998027021,0,0,0
390998027022,2,2,1
390998027023,0,0,0
390998027024,2,4,1
390998028001,0,1,0
390998028002,0,3,0
390998028003,1,1,0
390998029002,1,2,0
390998029003,0,3,0
390998030001,1,2,1
390998040001,0,4,1
390998040002,5,1,0
390998041001,1,2,0
390998041002,2,3,0
390998042001,1,4,0
390998042002,3,10,2
390998043001,1,2,1
390998101001,0,1,0
390998101002,0,4,1
390998101003,4,8,2
390998101004,1,3,0
390998102001,1,1,1
390998102003,0,3,1
390998103001,2,12,2
390998103002,2,1,0
390998106001,0,4,0
390998106002,1,1,
390998107001,0,0,0
390998107002,,0,
390998107004,0,,
390998107005,0,2,0
390998108001,1,1,
390998108003,0,3,0
390998109001,0,5,0
390998109002,1,1,1
390998110011,0,1,0
390998110012,1,,
390998110013,0,3,0
390998110014,0,1,1
390998110021,2,2,0
390998110022,1,0,0
390998110023,0,6,0
390998110024,1,0,0
390998111001,1,1,0
390998112001,2,5,1
390998112002,1,1,0
390998113002,0,,
390998113003,1,1,0
390998113004,1,4,1
390998113005,3,,
390998114001,2,4,1
390998114002,3,4,0
390998115002,0,2,0
390998115003,1,0,1
390998115004,2,1,0
390998116001,1,0,0
390998116002,1,1,
390998116003,,1,0
390998117001,1,4,2
390998117002,2,5,1
390998118001,0,0,0
390998118002,1,2,
390998119011,0,1,0
390998119012,2,4,0
390998119013,2,2,0
390998119021,0,1,0
390998119022,0,5,0
390998120011,0,1,0
390998120012,0,0,0
390998120013,1,4,0
390998120014,6,11,0
390998120021,0,0,0
390998120022,2,1,1
390998121001,1,3,1
390998121002,0,2,0
390998121003,0,2,0
390998121004,2,2,0
390998122001,2,0,0
390998122002,1,3,1
390998122003,3,5,1
390998122004,0,0,0
390998123011,0,1,0
390998123012,0,1,0
390998123013,0,3,0
390998123014,0,2,0
390998123021,0,0,0
390998123022,0,0,0
390998123023,4,10,2
390998123024,2,5,1
390998123025,0,,
390998124001,0,1,
390998124002,0,1,1
390998124003,0,0,0
390998125002,0,1,0
390998125003,,1,
390998125004,1,3,0
390998126011,0,2,2
390998126012,0,0,0
390998126013,0,1,0
390998126014,2,,
390998126021,1,0,0
390998126022,2,4,1
390998126023,1,6,0
390998126031,3,7,2
390998126032,1,1,0
390998126033,0,1,
390998126034,0,6,2
390998127001,0,0,0
390998127002,1,5,0
390998128002,2,3,0
390998128003,1,2,1
390998128004,1,1,0
390998129001,2,2,0
390998129003,2,4,0
390998130001,1,0,0
390998130002,1,1,0
390998130003,1,1,0
390998130004,0,1,0
390998130005,0,1,0
390998132001,1,3,0
390998132002,1,1,0
390998132003,0,1,0
390998132004,3,6,0
390998132005,0,2,0
390998133002,0,0,0
390998133003,1,1,0
390998134001,0,1,1
390998134002,0,1,0
390998134003,1,1,0
390998135001,1,3,0
390998135002,0,4,1
390998135003,0,0,0
390998135004,2,6,2
390998136001,1,1,0
390998136002,1,0,0
390998136003,0,2,0
390998136004,1,,
390998136005,1,0,0
390998136006,1,0,0
390998136007,0,4,1
390998137001,3,3,0
390998137002,3,12,2
390998137003,1,5,2
390998137004,2,9,3
390998138001,2,6,3
390998138002,5,14,2
390998139001,2,4,1
390998139002,2,5,0
390998139003,4,5,0
390998140001,6,5,1
390998140002,3,2,1
390998140003,1,7,1
390998140004,2,2,0
390998141001,3,5,2
390998141002,0,1,0
390998141003,2,2,1
391010001001,1,5,1
391010002001,1,1,
391010002002,2,2,0
391010002003,0,3,1
391010002004,1,,
391010003001,0,1,0
391010003003,0,0,0
391010004001,2,2,0
391010004002,1,0,0
391010004003,1,2,0
391010005012,1,2,0
391010005013,0,1,
391010005021,0,,
391010005022,0,3,0
391010005023,2,7,1
391010006001,0,4,0
391010006002,0,0,0
391010006003,1,2,0
391010006004,1,4,0
391010007001,0,0,0
391010007002,1,0,0
391010008001,2,1,1
391010008002,0,1,0
391010009001,0,2,0
391010009002,1,5,0
391010009003,1,4,2
391010009004,0,0,0
391010009005,1,4,0
391010010001,0,3,0
391010010002,0,4,0
391010011001,0,1,0
391010011002,1,,
391010101001,2,1,0
391010101002,0,0,0
391010101003,1,2,0
391010101004,1,2,1
391010101005,1,0,0
391010102011,1,0,0
391010102012,0,0,0
391010102013,4,2,0
391010102014,1,1,0
391010103001,2,5,0
391010103002,1,2,0
391010103004,1,1,1
391010103005,1,4,0
391010104001,0,1,0
391010104002,2,4,1
391010104003,3,1,1
391010105001,1,4,3
391010105002,1,2,0
391010105003,1,0,0
391010105004,0,2,1
391034001001,0,1,1
391034001002,0,1,1
391034001003,1,3,0
391034001004,1,0,
391034020001,1,5,1
391034020002,0,0,
391034020003,0,0,0
391034030011,1,1,
391034030012,0,4,1
391034030021,0,1,0
391034030022,,0,
391034040001,1,1,0
391034040002,1,1,
391034050001,0,0,0
391034050002,2,3,1
391034060001,0,0,0
391034060002,0,4,0
391034060003,,2,0
391034070001,0,1,0
391034070002,0,,
391034070003,0,0,0
391034070004,0,1,1
391034080011,0,0,
391034080012,0,3,1
391034080013,0,2,2
391034080021,0,1,0
391034080031,0,1,0
391034080032,0,1,0
391034081001,0,3,0
391034081002,0,2,0
391034081003,1,2,0
391034081004,0,2,0
391034081005,0,2,0
391034082012,0,0,0
391034082013,0,,
391034082021,1,0,
391034082022,,0,
391034082023,1,1,0
391034083011,1,5,2
391034083012,0,,
391034083021,0,1,0
391034083022,2,3,1
391034083024,2,0,
391034090011,0,0,0
391034090012,1,,
391034090021,2,3,0
391034090022,1,4,1
391034090023,0,0,0
391034100001,,0,0
391034100002,1,2,0
391034100003,0,1,0
391034110011,0,1,1
391034110021,0,3,1
391034110022,0,0,0
391034110023,0,1,
391034120001,0,3,1
391034120002,1,,
391034120003,0,3,1
391034120004,0,1,0
391034130001,0,0,0
391034130002,0,1,0
391034130003,0,2,0
391034130004,0,2,0
391034151002,0,1,0
391034152001,0,0,0
391034152002,0,1,
391034152003,0,0,0
391034153001,0,0,0
391034153002,1,4,1
391034153003,,0,0
391034154001,0,3,1
391034154002,1,0,0
391034158001,,1,0
391034158002,0,1,0
391034160001,1,1,0
391034160003,,0,
391034160004,0,,
391034161001,1,1,0
391034161002,1,3,2
391034162001,0,3,0
391034162002,0,2,0
391034163001,,1,1
391034163002,0,1,1
391034164001,0,0,0
391034170001,0,0,0
391034170002,0,0,0
391034170003,0,,
391034170004,0,2,0
391034170005,0,1,0
391034170006,0,4,1
391034171001,1,1,0
391034171002,0,2,1
391034171003,0,2,1
391034171004,2,5,1
391034171005,1,0,
391034172001,,0,
391034172002,1,2,1
391034172003,,0,
391034172004,0,1,0
391034173001,0,1,0
391034173002,1,2,1
391034173003,0,0,0
391059641001,0,2,0
391059641002,0,1,0
391059641003,1,2,0
391059641004,0,2,0
391059642001,1,0,
391059642002,0,1,0
391059642003,0,7,0
391059642004,1,1,0
391059643001,2,2,0
391059643002,1,0,0
391059643003,,0,0
391059644001,0,1,
391059644002,2,3,0
391059644003,2,6,2
391059644004,2,4,1
391059645001,0,10,0
391059645002,2,2,0
391059645003,0,1,0
391059646001,0,,
391059646002,,0,0
391059646003,0,2,1
391059646004,0,0,0
391079672001,0,1,1
391079672002,,6,1
391079672003,1,1,0
391079672004,2,5,2
391079673001,0,2,1
391079673002,1,5,1
391079673003,0,0,
391079673004,1,2,0
391079674001,3,0,0
391079674002,0,0,0
391079674004,0,0,0
391079675001,1,1,0
391079675002,1,1,0
391079675003,0,2,0
391079675004,,0,
391079676001,1,1,0
391079676002,1,2,0
391079676003,1,1,1
391079677001,,0,
391079677002,0,0,0
391079677003,0,0,0
391079677004,,0,0
391079678001,0,0,0
391079679001,0,1,0
391079679002,0,1,0
391079679003,0,1,0
391079679004,1,2,0
391079680001,0,2,0
391079680002,0,0,
391079680003,2,6,1
391079680004,0,6,0
391093001001,2,1,0
391093001002,1,4,0
391093001003,0,0,1
391093150011,0,4,1
391093150012,0,3,0
391093150021,1,0,0
391093150022,0,1,0
391093150023,0,0,0
391093150024,0,,
391093150025,1,0,0
391093151001,0,,
391093151002,0,1,0
391093151003,3,1,1
391093151004,0,0,0
391093151005,0,3,1
391093151006,0,2,1
391093151007,1,2,0
391093153001,1,2,0
391093153002,1,3,0
391093153003,1,,
391093153004,1,2,0
391093153005,0,1,
391093153006,0,2,0
391093201001,0,1,0
391093201002,1,4,0
391093201003,0,3,1
391093250001,0,0,
391093250002,1,6,2
391093301001,0,3,1
391093301002,0,1,0
391093301003,0,0,0
391093401001,0,4,1
391093401002,0,0,0
391093401003,0,2,0
391093401004,0,0,0
391093401005,0,0,0
391093450002,1,0,0
391093450003,1,2,0
391093450004,2,10,1
391093501001,0,1,0
391093501002,1,0,0
391093501003,1,1,0
391093501004,0,1,0
391093501005,1,6,0
391093501006,1,,
391093550011,1,2,0
391093550012,0,3,0
391093550021,0,2,1
391093550022,2,3,0
391093650001,0,0,0
391093650002,0,2,0
391093650003,2,0,1
391093650004,0,,
391093650005,0,6,0
391093650006,0,0,0
391093651011,0,0,0
391093651012,0,1,0
391093651013,0,1,0
391093651021,0,0,
391093651023,0,0,0
391093651024,1,0,0
391093652001,1,1,0
391093652002,0,3,0
391093652003,0,1,0
391093652004,1,1,0
391093652005,,0,0
391093653011,0,,
391093653012,0,1,0
391093653013,1,2,1
391093653014,1,2,0
391093653015,6,5,0
391093653021,0,1,0
391093653022,0,0,
391093653023,0,2,0
391093801001,0,0,0
391093801002,0,3,0
391093801003,1,2,0
391093801004,0,6,2
391093901001,0,0,0
391093901002,0,3,0
391093901003,0,0,0
391093901004,0,2,1
391119666001,0,0,0
391119666002,0,0,0
391119666003,2,7,0
391119666004,0,2,0
391119667001,0,1,0
391119667002,0,0,0
391119667003,1,6,0
391119667004,0,1,0
391119668001,1,1,0
391119668002,0,0,0
391119668003,0,2,0
391119668004,2,5,0
391119669001,0,1,0
391119669002,0,5,1
391119669003,2,1,0
391119669004,0,3,0
391130001001,0,0,0
391130001002,0,10,3
391130001003,0,5,2
391130002001,0,6,1
391130002002,0,0,0
391130002003,0,8,2
391130003001,1,5,0
391130003002,0,0,0
391130003003,0,3,0
391130004002,2,4,1
391130004003,1,1,
391130004004,2,6,0
391130005001,1,2,1
391130005002,0,1,1
391130005003,1,0,
391130005004,3,5,0
391130005005,0,4,0
391130006001,4,2,1
391130006002,4,9,2
391130007001,,1,
391130007002,1,10,2
391130007003,2,0,0
391130007004,2,,
391130008011,2,3,0
391130008013,1,3,1
391130008021,2,8,1
391130008022,0,1,0
391130008023,2,7,0
391130009001,1,3,0
391130009002,1,,
391130009003,0,3,0
391130009004,2,3,1
391130010002,1,12,0
391130011001,0,0,0
391130011002,,0,0
391130011003,,2,0
391130011004,0,2,1
391130011005,0,2,0
391130012001,1,8,2
391130015011,1,11,2
391130015012,1,3,1
391130016001,0,5,1
391130016002,2,0,0
391130017001,0,2,1
391130017002,,2,2
391130018001,3,8,1
391130018002,5,3,0
391130018003,2,8,2
391130019001,0,3,0
391130019002,0,0,0
391130019003,1,2,0
391130019004,0,1,0
391130019005,1,0,0
391130020001,0,1,0
391130020002,0,1,1
391130020003,0,1,0
391130022001,0,2,0
391130022003,0,2,0
391130022004,,1,0
391130023001,1,5,1
391130023002,3,4,0
391130024001,3,7,1
391130024002,1,0,0
391130025001,5,5,1
391130025002,0,0,0
391130025003,0,,
391130025004,0,1,0
391130025005,2,1,
391130026001,0,3,1
391130026003,0,2,0
391130026004,1,3,1
391130026005,0,0,0
391130026006,0,3,0
391130027001,1,1,0
391130027002,1,3,2
391130027003,0,0,0
391130028001,0,0,0
391130028002,0,3,0
391130029001,1,2,1
391130029002,0,2,0
391130029003,1,1,
391130029004,0,2,0
391130030001,2,1,0
391130030002,2,1,0
391130030003,0,,
391130031001,0,1,
391130031002,0,3,0
391130031003,0,0,0
391130032011,0,0,0
391130032012,0,2,2
391130032013,0,4,1
391130033001,0,1,0
391130033002,0,1,0
391130033003,1,0,0
391130033004,0,1,
391130033005,0,3,2
391130034021,0,3,0
391130034022,1,6,1
391130034031,,2,0
391130034041,0,3,0
391130034042,0,3,0
391130034043,,0,0
391130035001,1,7,1
391130035002,1,2,2
391130035003,2,7,3
391130038001,2,4,1
391130038002,1,3,0
391130038003,2,4,0
391130038004,4,4,0
391130038005,1,3,1
391130039001,1,5,1
391130039002,1,4,0
391130039003,2,4,1
391130041001,0,6,1
391130041002,3,3,0
391130042001,0,4,2
391130042002,0,2,1
391130042003,0,8,0
391130043001,3,9,0
391130044001,1,0,0
391130044002,0,4,1
391130044003,3,7,0
391130046001,1,4,0
391130046002,1,2,1
391130046003,0,1,0
391130101001,1,3,0
391130101002,1,0,0
391130102001,0,,
391130102002,0,0,0
391130102005,0,5,3
391130102006,0,,
391130102007,0,0,0
391130201001,0,1,1
391130201002,0,2,0
391130201003,0,,
391130202001,0,0,0
391130202003,1,1,0
391130203001,0,3,0
391130203002,0,0,0
391130203003,0,0,0
391130204001,0,0,0
391130204002,0,1,0
391130205001,1,1,0
391130206011,0,1,0
391130206012,2,1,0
391130206021,0,1,1
391130206022,0,2,1
391130207001,0,1,0
391130207002,0,0,0
391130208001,0,,
391130208002,1,2,0
391130209003,0,,
391130210001,,0,
391130210002,1,1,0
391130211002,1,1,0
391130211003,0,1,0
391130211004,2,2,0
391130212001,,0,0
391130213011,,0,
391130213012,0,0,0
391130213013,0,0,0
391130213021,0,1,0
391130213022,0,0,0
391130214001,1,1,1
391130214002,,0,
391130214003,1,,
391130215011,0,0,0
391130215012,1,3,0
391130215013,,0,
391130215021,1,1,0
391130216011,1,3,1
391130216012,1,3,1
391130216021,0,1,0
391130216022,1,1,
391130216023,0,2,0
391130217001,1,,
391130218001,3,2,0
391130219001,0,1,0
391130219002,1,4,0
391130301001,0,2,1
391130301002,0,5,1
391130301003,1,2,0
391130302001,1,2,3
391130401011,0,1,0
391130401012,0,2,0
391130401021,,0,
391130401031,3,3,0
391130402011,1,5,0
391130402012,0,1,1
391130402031,3,2,0
391130402032,0,1,0
391130402041,,1,0
391130402042,2,3,0
391130402043,3,1,0
391130403021,0,1,
391130403022,1,3,2
391130403023,0,1,0
391130403031,0,2,1
391130403032,0,3,1
391130403033,3,4,1
391130403051,1,4,1
391130403061,1,3,1
391130403062,,0,
391130403063,1,2,1
391130404011,0,0,
391130404012,0,0,0
391130404013,4,5,0
391130404031,1,0,
391130404032,0,1,0
391130404051,1,1,0
391130404052,0,0,0
391130404053,0,1,0
391130404061,1,0,0
391130404062,2,6,0
391130404063,2,1,1
391130501011,1,1,0
391130501012,2,4,0
391130501031,,0,0
391130501033,2,1,0
391130501034,1,4,4
391130501035,0,1,0
391130501041,0,,
391130501051,2,4,0
391130501052,1,4,1
391130503011,1,2,0
391130503012,0,0,0
391130503022,0,3,0
391130503023,1,5,1
391130503031,2,2,0
391130503032,0,0,
391130504011,1,3,2
391130504012,0,2,1
391130504021,0,0,0
391130504022,0,1,0
391130504023,1,6,2
391130505021,0,4,2
391130505022,0,,
391130505031,3,5,1
391130505032,1,0,
391130505033,1,9,1
391130505041,0,0,0
391130505042,1,,
391130506001,2,1,0
391130506002,0,2,0
391130506003,4,3,0
391130601001,0,2,0
391130601002,0,7,1
391130602001,2,4,0
391130603001,3,19,2
391130603002,4,5,1
391130603003,1,4,1
391130701011,0,2,0
391130701012,0,6,0
391130701013,1,1,
391130701021,1,11,2
391130701022,0,1,1
391130702011,3,8,1
391130702021,0,7,1
391130702022,0,7,1
391130703001,1,5,1
391130703002,0,5,2
391130703003,1,1,0
391130704001,1,4,1
391130704002,0,2,1
391130705001,2,4,0
391130705002,1,6,0
391130705003,2,7,1
391130706001,0,4,1
391130707001,0,10,1
391130707002,1,6,1
391130707003,2,6,0
391130801001,1,,
391130801002,0,2,0
391130801003,1,3,0
391130801004,2,11,2
391130801005,2,1,0
391130802001,0,1,1
391130802002,0,3,0
391130802003,2,2,0
391130803001,0,4,0
391130803002,0,6,1
391130804002,,2,0
391130805001,0,0,0
391130805003,1,3,0
391130805004,3,8,1
391130805005,0,4,0
391130805006,0,4,1
391130806001,0,5,1
391130806002,0,3,1
391130807001,2,2,1
391130807002,1,2,1
391130807003,0,2,0
391130903021,3,5,3
391130903022,1,5,1
391130903023,3,3,1
391130903024,4,8,4
391130903025,0,1,0
391130903026,0,2,0
391130903031,0,2,1
391130903041,0,1,
391130903042,0,2,1
391130903043,3,1,0
391130903044,0,3,2
391130906001,3,2,0
391130906002,1,3,2
391130907001,0,1,0
391130908002,0,0,0
391130909001,1,1,0
391130909002,0,3,1
391130910001,1,5,0
391130910002,4,8,1
391131001011,4,6,1
391131001012,,0,0
391131001013,1,2,1
391131001014,1,2,0
391131001021,0,3,0
391131001022,0,0,0
391131001023,0,1,0
391131002011,0,,
391131002012,3,6,2
391131002013,1,1,0
391131002021,1,,
391131002022,,1,
391131002031,0,1,0
391131002032,1,0,0
391131002033,1,2,0
391131003011,2,8,1
391131003012,1,,
391131003013,1,2,1
391131003021,0,3,2
391131003022,0,1,1
391131004001,0,0,0
391131004002,3,3,1
391131004003,1,1,0
391131101001,2,1,0
391131102011,6,8,2
391131102012,0,0,0
391131102013,0,0,0
391131102021,0,7,1
391131102022,1,1,0
391131150021,,0,
391131150022,0,7,2
391131150111,1,3,0
391131150112,0,4,0
391131150113,0,3,1
391131150121,1,4,1
391131150122,1,,
391131201011,1,2,0
391131201012,2,9,1
391131201021,0,2,0
391131201022,3,1,1
391131201023,1,0,0
391131201031,0,1,0
391131201032,0,1,0
391131250001,0,5,0
391131250002,0,1,0
391131250003,0,0,0
391131251011,0,2,0
391131251012,1,2,0
391131251013,2,5,1
391131251021,0,5,0
391131251022,0,2,0
391131251023,1,0,0
391131251024,0,1,0
391131301011,0,1,0
391131301012,0,2,1
391131301021,1,1,0
391131301022,0,2,0
391131301023,1,2,0
391131301024,2,4,0
391131301025,0,1,0
391131401001,0,2,0
391131401002,0,1,1
391131401003,0,1,0
391131401004,0,2,0
391131501001,0,3,1
391131501002,1,2,0
391131501003,0,1,0
391131501004,1,3,1
391131601001,1,1,0
391131601002,0,0,0
391131650001,3,3,1
391131650002,5,2,0
391131650003,0,6,0
391131651001,1,1,0
391131651002,3,9,2
391131651003,3,8,4
391131652001,1,2,1
391131652002,2,1,0
391159688001,0,4,2
391159688002,0,1,
391159688003,1,2,0
391159689001,6,6,4
391159689002,,0,0
391159689003,2,3,1
391159689004,,0,
391159690001,0,3,0
391159690003,1,5,2
391159690004,0,6,2
391159691001,1,3,2
391159691002,,0,0
391159691003,0,1,1
391159691004,1,8,3
391179650001,2,0,0
391179650002,0,1,
391179650003,0,4,0
391179651001,0,2,0
391179651002,0,2,0
391179651003,1,5,1
391179652001,4,10,3
391179652002,1,3,0
391179652003,4,2,0
391179652004,1,5,1
391179652005,0,1,0
391179653001,0,3,0
391179653003,1,7,2
391179653004,0,1,0
391179653005,1,,
391179654001,2,3,1
391179654002,0,4,2
391179654003,0,0,0
391179655002,2,9,2
391179655003,0,2,1
391179655004,0,2,0
391199110001,0,1,0
391199110002,1,3,0
391199110003,0,2,1
391199110004,0,4,2
391199111001,1,2,1
391199111003,,0,1
391199111004,1,0,0
